Area,Year,Item,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
Switzerland,2009,Rapeseed,31259.0,1537.0,2170.4,8.15
Switzerland,2010,Rapeseed,31138.002999999997,1537.0,2059.6,7.06
Switzerland,2011,Rapeseed,33320.003,1537.0,2132.14,8.68
Switzerland,2012,Rapeseed,31216.002,1537.0,2077.9,7.96
Switzerland,2013,Rapeseed,32598.002,1537.0,2098.5,7.94
Tajikistan,1992,Rapeseed,775.0,691.0,2280.0,7.9
Tajikistan,1993,Rapeseed,750.0,691.0,2280.0,7.29
Tajikistan,1994,Rapeseed,825.0,691.0,714.0,8.01
Tajikistan,1995,Rapeseed,533.0,691.0,54.0,8.49
Tajikistan,1996,Rapeseed,850.0000000000001,691.0,826.0,7.55
Tajikistan,1997,Rapeseed,800.00006,691.0,751.31,8.69
Tajikistan,1998,Rapeseed,733.00004,691.0,676.63,8.34
Tajikistan,1999,Rapeseed,575.0,691.0,601.94,8.74
Tajikistan,2000,Rapeseed,200.00001,691.0,527.25,8.78
Tajikistan,2001,Rapeseed,600.00002,691.0,452.56,9.16
Tajikistan,2002,Rapeseed,960.0,691.0,377.88,8.63
Tajikistan,2004,Rapeseed,767.0,691.0,228.5,9.24
Tajikistan,2005,Rapeseed,880.0001000000001,691.0,235.4,8.61
Tajikistan,2006,Rapeseed,789.0,691.0,241.9,8.97
Tajikistan,2007,Rapeseed,449.00004,691.0,247.9,8.69
Tajikistan,2008,Rapeseed,469.00004,691.0,253.5,8.29
Tajikistan,2009,Rapeseed,607.00003,691.0,258.1,8.42
Tajikistan,2010,Rapeseed,727.0,691.0,262.1,8.98
Tajikistan,2011,Rapeseed,816.0000000000001,691.0,264.6,8.45
Tajikistan,2012,Rapeseed,11091.0,691.0,264.6,7.71
Tajikistan,2013,Rapeseed,12222.0,691.0,264.6,10.1
Tunisia,1995,Rapeseed,8179.999999999999,207.0,909.0,19.22
Tunisia,1996,Rapeseed,5000.0,207.0,909.0,18.88
Tunisia,1997,Rapeseed,9650.0003,207.0,909.0,19.54
Tunisia,1998,Rapeseed,8770.0003,207.0,868.44,19.19
Tunisia,1999,Rapeseed,6250.0,207.0,827.87,19.97
Tunisia,2000,Rapeseed,7143.0004,207.0,787.31,19.76
Tunisia,2001,Rapeseed,6500.0004,207.0,746.75,20.04
Tunisia,2002,Rapeseed,6919.001,207.0,706.18,19.74
Tunisia,2004,Rapeseed,7047.0005,207.0,625.06,19.37
Tunisia,2005,Rapeseed,7058.0,207.0,584.49,19.12
Tunisia,2006,Rapeseed,7068.0004,207.0,543.93,19.82
Tunisia,2007,Rapeseed,7078.000300000001,207.0,503.37,19.71
Tunisia,2008,Rapeseed,7089.0003,207.0,462.8,19.76
Tunisia,2009,Rapeseed,7099.001,207.0,422.24,19.64
Tunisia,2010,Rapeseed,7110.0,207.0,422.24,19.76
Tunisia,2011,Rapeseed,7120.0,207.0,422.24,19.53
Tunisia,2012,Rapeseed,7131.0,207.0,422.24,20.12
Tunisia,2013,Rapeseed,7141.0,207.0,422.24,20.0
Turkey,1990,Rapeseed,10411.999999999998,593.0,29918.0,19.22
Turkey,1991,Rapeseed,20077.0,593.0,24343.0,18.94
Turkey,1992,Rapeseed,20000.0,593.0,27110.0,17.68
Turkey,1993,Rapeseed,18000.001,593.0,28042.0,18.82
Turkey,1994,Rapeseed,16667.0,593.0,24219.0,19.76
Turkey,1995,Rapeseed,12857.0,593.0,27328.0,19.15
Turkey,1996,Rapeseed,25000.0,593.0,30286.0,19.47
Turkey,1997,Rapeseed,10000.0,593.0,34431.0,18.65
Turkey,1998,Rapeseed,26086.999999999996,593.0,30162.0,19.92
Turkey,1999,Rapeseed,17647.0,593.0,33089.0,20.02
Turkey,2000,Rapeseed,22805.002,593.0,33471.0,19.33
Turkey,2001,Rapeseed,22414.0,593.0,25539.0,20.09
Turkey,2002,Rapeseed,27273.002,593.0,27915.0,19.54
Turkey,2004,Rapeseed,26471.002,593.0,28831.0,19.48
Turkey,2005,Rapeseed,17143.002,593.0,40332.0,19.44
Turkey,2006,Rapeseed,25160.0,593.0,27421.0,19.44
Turkey,2007,Rapeseed,27614.0,593.0,48715.51,19.82
Turkey,2008,Rapeseed,30118.999999999996,593.0,37640.2,19.92
Turkey,2009,Rapeseed,34818.003000000004,593.0,37651.15,19.94
Turkey,2010,Rapeseed,34084.0,593.0,38554.69,21.02
Turkey,2011,Rapeseed,34006.002,593.0,39534.43,19.36
Turkey,2012,Rapeseed,36667.001,593.0,42610.59,19.92
Turkey,2013,Rapeseed,32788.002,593.0,39440.0,20.22
Ukraine,1992,Rapeseed,12740.0,565.0,66772.0,8.07
Ukraine,1993,Rapeseed,11821.0,565.0,61843.46,6.89
Ukraine,1994,Rapeseed,8612.0003,565.0,56914.93,7.98
Ukraine,1995,Rapeseed,8486.0003,565.0,51986.39,8.26
Ukraine,1996,Rapeseed,7667.000000000001,565.0,47057.85,7.0
Ukraine,1997,Rapeseed,10732.0,565.0,42129.32,7.21
Ukraine,1998,Rapeseed,7492.0005,565.0,37200.78,7.74
Ukraine,1999,Rapeseed,6632.0,565.0,32272.25,8.97
Ukraine,2000,Rapeseed,8411.0004,565.0,27343.71,8.82
Ukraine,2001,Rapeseed,12417.0,565.0,22415.17,8.42
Ukraine,2002,Rapeseed,8686.0,565.0,17486.64,8.87
Ukraine,2004,Rapeseed,13877.0,565.0,15344.4,8.32
Ukraine,2005,Rapeseed,14584.999999999998,565.0,23021.7,8.39
Ukraine,2006,Rapeseed,15659.000999999998,565.0,28832.6,7.88
Ukraine,2007,Rapeseed,13094.001,565.0,36476.0,9.46
Ukraine,2008,Rapeseed,20823.002,565.0,54080.5,9.24
Ukraine,2009,Rapeseed,18480.0,565.0,36444.7,8.82
Ukraine,2010,Rapeseed,17040.001,565.0,62534.6,8.97
Ukraine,2011,Rapeseed,17263.001,565.0,79491.7,8.48
Ukraine,2012,Rapeseed,22018.0,565.0,90814.8,8.56
Ukraine,2013,Rapeseed,23610.000000000004,565.0,86781.8,10.33
United Kingdom,1990,Rapeseed,32265.0,1220.0,29517.0,9.56
United Kingdom,1991,Rapeseed,29168.002999999997,1220.0,29022.0,9.11
United Kingdom,1992,Rapeseed,28812.000000000004,1220.0,31077.0,9.11
United Kingdom,1993,Rapeseed,25991.0,1220.0,32387.0,8.75
United Kingdom,1994,Rapeseed,25301.999999999996,1220.0,33929.0,9.01
United Kingdom,1995,Rapeseed,28135.002,1220.0,33743.0,9.52
United Kingdom,1996,Rapeseed,34120.002,1220.0,35579.0,8.8
United Kingdom,1997,Rapeseed,32294.999999999996,1220.0,35490.0,9.94
United Kingdom,1998,Rapeseed,29363.003,1220.0,35422.0,9.59
United Kingdom,1999,Rapeseed,32341.003,1220.0,35537.0,9.67
United Kingdom,2000,Rapeseed,28779.001,1220.0,33031.28,9.47
United Kingdom,2001,Rapeseed,25635.002,1220.0,32893.1,9.25
United Kingdom,2002,Rapeseed,33979.0,1220.0,30995.26,9.78
United Kingdom,2004,Rapeseed,29028.999999999996,1220.0,31223.91,9.86
United Kingdom,2005,Rapeseed,31936.002,1220.0,31415.27,9.9
United Kingdom,2006,Rapeseed,32859.0,1220.0,22588.09,10.02
United Kingdom,2007,Rapeseed,30938.002999999997,1220.0,22331.7,10.11
United Kingdom,2008,Rapeseed,32989.001,1220.0,21596.68,9.48
United Kingdom,2009,Rapeseed,33552.0,1220.0,21324.22,9.59
United Kingdom,2010,Rapeseed,34761.002,1220.0,16770.87,8.4
United Kingdom,2011,Rapeseed,39149.0,1220.0,16401.66,9.82
United Kingdom,2012,Rapeseed,33831.003000000004,1220.0,17718.64,9.27
United Kingdom,2013,Rapeseed,29754.999999999996,1220.0,17673.46,8.76
Uruguay,2005,Rapeseed,30000.002,1300.0,9232.47,17.13
Uruguay,2006,Rapeseed,20000.0,1300.0,9143.45,17.13
Uruguay,2007,Rapeseed,20000.0,1300.0,14057.2,16.53
Uruguay,2008,Rapeseed,20000.0,1300.0,13335.22,17.43
Uruguay,2009,Rapeseed,18000.001,1300.0,13475.41,16.96
Uruguay,2010,Rapeseed,18000.001,1300.0,14981.18,17.11
Uruguay,2011,Rapeseed,24286.002999999997,1300.0,17517.76,16.9
Uruguay,2012,Rapeseed,19333.001,1300.0,23506.4,17.53
Uruguay,2013,Rapeseed,24812.0,1300.0,19028.6,15.92
Albania,1990,Wheat,30197.0,1485.0,121.0,16.37
Albania,1991,Wheat,20698.001,1485.0,121.0,15.36
Albania,1992,Wheat,24388.0,1485.0,121.0,16.06
Albania,1993,Wheat,29976.003,1485.0,121.0,16.05
Albania,1994,Wheat,24745.002,1485.0,201.0,16.96
Albania,1995,Wheat,28703.002999999997,1485.0,251.0,15.67
Albania,1996,Wheat,21741.001999999997,1485.0,313.96,15.64
Albania,1997,Wheat,28516.002,1485.0,376.93,15.9
Albania,1998,Wheat,28037.0,1485.0,439.89,16.27
Albania,1999,Wheat,24954.0,1485.0,502.86,16.57
Albania,2000,Wheat,30455.0,1485.0,565.82,16.67
Albania,2001,Wheat,28220.0,1485.0,628.79,16.59
Albania,2002,Wheat,31617.0,1485.0,691.75,16.47
Albania,2004,Wheat,31130.002,1485.0,817.68,16.16
Albania,2005,Wheat,31582.0,1485.0,880.64,15.67
Albania,2006,Wheat,30787.0,1485.0,943.61,15.92
Albania,2007,Wheat,35496.004,1485.0,1006.57,16.67
Albania,2008,Wheat,40168.004,1485.0,1069.54,16.71
Albania,2009,Wheat,40229.0,1485.0,1132.5,16.73
Albania,2010,Wheat,39905.002,1485.0,1311.17,16.52
Albania,2011,Wheat,42301.0,1485.0,1302.63,16.45
Albania,2012,Wheat,41096.0,1485.0,766.25,16.7
Albania,2013,Wheat,41292.005,1485.0,982.32,17.41
Algeria,1990,Wheat,6314.999999999999,89.0,1828.92,17.48
Algeria,1991,Wheat,10809.001,89.0,2461.8,16.26
Algeria,1992,Wheat,9939.0006,89.0,1215.47,16.27
Algeria,1993,Wheat,8097.001,89.0,1021.89,17.0
Algeria,1994,Wheat,7999.0005,89.0,1255.02,17.88
Algeria,1995,Wheat,8924.001,89.0,2697.09,17.36
Algeria,1996,Wheat,13090.0,89.0,479.77,16.76
Algeria,1997,Wheat,8016.0004,89.0,401.22,17.84
Algeria,1998,Wheat,8847.0006,89.0,322.84,17.14
Algeria,1999,Wheat,10711.0,89.0,654.45,17.97
Algeria,2000,Wheat,9194.001,89.0,603.67,17.9
Algeria,2001,Wheat,11104.000999999998,89.0,710.11,18.13
Algeria,2002,Wheat,10739.000999999998,89.0,816.55,17.85
Algeria,2004,Wheat,13582.000999999998,89.0,3747.86,17.38
Algeria,2005,Wheat,15057.0,89.0,3662.87,17.19
Algeria,2006,Wheat,15068.002,89.0,4110.72,18.13
Algeria,2007,Wheat,12742.0,89.0,5390.79,17.42
Algeria,2008,Wheat,11037.999999999998,89.0,11556.12,17.55
Algeria,2009,Wheat,15975.001,89.0,3867.99,17.78
Algeria,2010,Wheat,14838.001999999999,89.0,1295.88,17.59
Algeria,2011,Wheat,17405.001,89.0,13861.76,17.79
Algeria,2012,Wheat,17639.002,89.0,17379.76,17.91
Algeria,2013,Wheat,19100.001,89.0,17278.65,17.65
Angola,1990,Wheat,7995.0005,1010.0,64.0,24.12
Angola,1991,Wheat,8000.0,1010.0,79.0,24.02
Angola,1992,Wheat,8000.0,1010.0,23.0,23.96
Angola,1993,Wheat,8862.001,1010.0,169.0,24.15
Angola,1994,Wheat,10000.0,1010.0,25.5,24.04
Angola,1995,Wheat,11865.001,1010.0,336.0,24.56
Angola,1996,Wheat,13758.001,1010.0,40.0,24.11
Angola,1997,Wheat,15529.001,1010.0,40.0,24.06
Angola,1998,Wheat,17143.002,1010.0,40.0,24.96
Angola,1999,Wheat,17391.001,1010.0,40.0,24.37
Angola,2000,Wheat,17025.001,1010.0,40.0,24.41
Angola,2001,Wheat,16667.0,1010.0,40.0,24.43
Angola,2002,Wheat,15485.001,1010.0,40.0,24.79
Angola,2004,Wheat,12412.0,1010.0,40.0,24.22
Angola,2005,Wheat,10860.000999999998,1010.0,40.0,24.41
Angola,2006,Wheat,10000.0,1010.0,40.0,24.14
Angola,2007,Wheat,10000.0,1010.0,40.0,24.24
Angola,2008,Wheat,10000.0,1010.0,40.0,24.27
Angola,2009,Wheat,10000.0,1010.0,40.0,24.33
Angola,2010,Wheat,10526.0,1010.0,40.0,24.44
Angola,2011,Wheat,10959.000000000002,1010.0,40.0,24.15
Angola,2012,Wheat,11317.0,1010.0,40.0,24.24
Angola,2013,Wheat,9991.0,1010.0,40.0,24.55
Argentina,1990,Wheat,18947.0,591.0,26156.0,17.46
Argentina,1991,Wheat,21739.0,591.0,26156.0,17.64
Argentina,1992,Wheat,23208.000000000004,591.0,26156.0,17.09
Argentina,1993,Wheat,20219.999999999996,591.0,26156.0,17.32
Argentina,1994,Wheat,21657.0,591.0,30195.0,18.17
Argentina,1995,Wheat,19364.002,591.0,37842.0,17.74
Argentina,1996,Wheat,22415.001,591.0,54595.0,17.64
Argentina,1997,Wheat,25957.0,591.0,77691.0,18.29
Argentina,1998,Wheat,23047.000999999997,591.0,62397.0,17.23
Argentina,1999,Wheat,24868.001999999997,591.0,62831.39,17.15
Argentina,2000,Wheat,24905.002,591.0,63265.78,16.98
Argentina,2001,Wheat,22354.0,591.0,63700.17,17.71
Argentina,2002,Wheat,20332.0,591.0,64134.56,17.58
Argentina,2004,Wheat,26271.002,591.0,65003.34,17.67
Argentina,2005,Wheat,25309.0,591.0,65437.73,17.32
Argentina,2006,Wheat,26258.001,591.0,65872.12,18.1
Argentina,2007,Wheat,28306.003,591.0,81582.64,16.71
Argentina,2008,Wheat,19633.001,591.0,87149.01,17.71
Argentina,2009,Wheat,27571.002999999997,591.0,61586.56,18.16
Argentina,2010,Wheat,35034.0,591.0,105915.04,17.33
Argentina,2011,Wheat,32251.002999999997,591.0,100424.62,17.58
Argentina,2012,Wheat,26584.0,591.0,136185.08,18.18
Armenia,1992,Wheat,21600.0,562.0,8.0,7.44
Armenia,1993,Wheat,22257.001,562.0,8.0,7.69
Armenia,1994,Wheat,17842.001,562.0,23.0,8.84
Armenia,1995,Wheat,25480.0,562.0,23.9,9.76
Armenia,1996,Wheat,23569.0,562.0,32.0,9.55
Armenia,1997,Wheat,17009.001,562.0,41.46,9.1
Armenia,1998,Wheat,20651.001999999997,562.0,50.92,10.28
Armenia,1999,Wheat,19466.001,562.0,60.38,10.11
Armenia,2000,Wheat,16679.001,562.0,69.85,9.68
Armenia,2001,Wheat,22263.001999999997,562.0,79.31,10.18
Armenia,2002,Wheat,23877.0,562.0,88.77,9.41
Armenia,2004,Wheat,23416.001999999997,562.0,204.77,9.55
Armenia,2005,Wheat,20252.001,562.0,220.51,9.58
Armenia,2006,Wheat,14626.999999999998,562.0,227.55,9.89
Armenia,2007,Wheat,25837.002,562.0,241.71,9.44
Armenia,2008,Wheat,24322.0,562.0,218.2,9.51
Armenia,2009,Wheat,22374.0,562.0,198.36,9.67
Armenia,2010,Wheat,21192.000000000004,562.0,278.72,11.31
Armenia,2011,Wheat,28800.0,562.0,278.72,8.93
Armenia,2012,Wheat,26010.0,562.0,278.72,10.2
Armenia,2013,Wheat,31273.003,562.0,278.72,11.08
Australia,1990,Wheat,16344.000999999998,534.0,17866.0,16.8
Australia,1991,Wheat,14698.001,534.0,17866.0,16.78
Australia,1992,Wheat,17812.0,534.0,22234.0,15.78
Australia,1993,Wheat,19658.002,534.0,23899.0,16.71
Australia,1994,Wheat,11356.0,534.0,21057.0,16.43
Australia,1995,Wheat,17899.001,534.0,25598.0,16.14
Australia,1996,Wheat,20962.0,534.0,31185.0,16.12
Australia,1997,Wheat,18412.0,534.0,34091.0,16.48
Australia,1998,Wheat,18596.001,534.0,37215.0,16.28
Australia,1999,Wheat,20066.001,534.0,34200.0,16.77
Australia,2000,Wheat,18209.001,534.0,33475.0,17.08
Australia,2001,Wheat,21076.001999999997,534.0,32710.0,16.63
Australia,2002,Wheat,9070.0006,534.0,26651.0,16.63
Australia,2004,Wheat,16348.001,534.0,36276.0,16.64
Australia,2005,Wheat,20213.0,534.0,34310.0,16.93
Australia,2006,Wheat,9173.0005,534.0,35900.0,16.75
Australia,2007,Wheat,10788.001,534.0,32446.25,17.49
Australia,2008,Wheat,15831.001,534.0,42935.38,16.7
Australia,2009,Wheat,15729.0,534.0,38065.68,17.39
Australia,2010,Wheat,20301.0,534.0,42169.39,16.72
Australia,2011,Wheat,21511.002,534.0,47632.99,16.9
Australia,2012,Wheat,17609.001,534.0,48687.88,16.84
Australia,2013,Wheat,20061.002,534.0,45177.18,17.39
Austria,1990,Wheat,50479.0,1110.0,4246.0,9.23
Austria,1991,Wheat,50735.0,1110.0,4487.0,8.15
Austria,1992,Wheat,53938.003,1110.0,3897.0,9.49
Austria,1993,Wheat,42246.003,1110.0,3984.0,8.48
Austria,1994,Wheat,52088.0,1110.0,3619.0,9.89
Austria,1995,Wheat,50856.00399999999,1110.0,3402.0,8.79
Austria,1996,Wheat,50069.003,1110.0,3565.0,7.4
Austria,1997,Wheat,52044.0,1110.0,3689.6,8.37
Austria,1998,Wheat,50749.00000000001,1110.0,3340.3,9.01
Austria,1999,Wheat,54348.0,1110.0,3418.6,9.17
Austria,2000,Wheat,44688.0,1110.0,3563.2,10.08
Austria,2001,Wheat,52412.004,1110.0,3132.2,8.75
Austria,2002,Wheat,49667.006,1110.0,3079.2,9.62
Austria,2004,Wheat,59234.004,1110.0,3301.7,8.76
Austria,2005,Wheat,50286.0,1110.0,3404.0,8.6
Austria,2006,Wheat,49066.005,1110.0,3415.7,9.13
Austria,2007,Wheat,47763.0,1110.0,3526.6,10.03
Austria,2008,Wheat,56935.0,1110.0,4246.7,9.96
Austria,2009,Wheat,49295.0,1110.0,3531.8,9.48
Austria,2010,Wheat,50117.006,1110.0,3692.4,8.36
Austria,2011,Wheat,58549.004,1110.0,3441.5,9.42
Austria,2012,Wheat,41388.0,1110.0,3563.3,9.42
Austria,2013,Wheat,53743.0,1110.0,3108.6,10.03
Azerbaijan,1992,Wheat,21705.0,447.0,148.68,10.93
Azerbaijan,1993,Wheat,16855.0,447.0,148.68,10.53
Azerbaijan,1994,Wheat,16296.0,447.0,148.68,11.32
Azerbaijan,1995,Wheat,14940.001,447.0,148.68,12.81
Azerbaijan,1996,Wheat,16627.0,447.0,148.68,11.96
Azerbaijan,1997,Wheat,16914.0,447.0,148.68,11.89
Azerbaijan,1998,Wheat,15764.0,447.0,148.68,12.79
Azerbaijan,1999,Wheat,19992.001,447.0,148.68,12.74
Azerbaijan,2000,Wheat,23223.002,447.0,148.68,12.61
Azerbaijan,2001,Wheat,26154.0,447.0,148.68,12.97
Azerbaijan,2002,Wheat,26028.001,447.0,148.68,12.45
Azerbaijan,2004,Wheat,25748.003,447.0,148.68,12.76
Azerbaijan,2005,Wheat,25818.002,447.0,148.68,12.88
Azerbaijan,2006,Wheat,26050.0,447.0,148.68,12.66
Azerbaijan,2007,Wheat,26722.0,447.0,148.68,12.75
Azerbaijan,2008,Wheat,27251.002999999997,447.0,262.99,12.3
Azerbaijan,2009,Wheat,25946.002,447.0,316.18,12.6
Azerbaijan,2010,Wheat,19381.001,447.0,333.85,13.85
Azerbaijan,2011,Wheat,24376.001,447.0,461.84,11.79
Azerbaijan,2012,Wheat,26144.0,447.0,516.35,13.0
Azerbaijan,2013,Wheat,26719.0,447.0,489.8,14.12
Bangladesh,1990,Wheat,15034.000999999998,2666.0,1266.0,25.98
Bangladesh,1991,Wheat,16767.0,2666.0,1287.0,25.85
Bangladesh,1992,Wheat,18534.001,2666.0,1453.0,25.86
Bangladesh,1993,Wheat,18457.0,2666.0,1487.0,25.73
Bangladesh,1994,Wheat,18390.001,2666.0,1594.5,25.91
Bangladesh,1995,Wheat,19483.001,2666.0,1702.0,26.09
Bangladesh,1996,Wheat,19531.001,2666.0,1919.0,26.15
Bangladesh,1997,Wheat,20543.999999999996,2666.0,2035.0,25.55
Bangladesh,1998,Wheat,22408.001,2666.0,2068.0,26.13
Bangladesh,1999,Wheat,21627.0,2666.0,2532.0,26.31
Bangladesh,2000,Wheat,22104.0,2666.0,3170.0,25.91
Bangladesh,2001,Wheat,21643.002,2666.0,3295.78,25.93
Bangladesh,2002,Wheat,21644.0,2666.0,2954.29,26.1
Bangladesh,2004,Wheat,19527.0,2666.0,5587.81,26.14
Bangladesh,2005,Wheat,17478.001,2666.0,7605.01,26.19
Bangladesh,2006,Wheat,15344.001,2666.0,9074.43,26.44
Bangladesh,2007,Wheat,18471.0,2666.0,10962.31,25.95
Bangladesh,2008,Wheat,21753.001,2666.0,12936.5,26.0
Bangladesh,2009,Wheat,21516.001,2666.0,13790.09,26.54
Bangladesh,2010,Wheat,23959.0,2666.0,13283.72,26.65
Bangladesh,2011,Wheat,26012.0,2666.0,14798.28,25.8
Bangladesh,2012,Wheat,27789.001,2666.0,13289.18,26.28
Bangladesh,2013,Wheat,30138.001,2666.0,15330.16,26.59
Belarus,1992,Wheat,27983.003,618.0,8306.31,6.74
Belarus,1993,Wheat,26826.002999999997,618.0,8306.31,5.61
Belarus,1994,Wheat,22801.999999999996,618.0,8306.31,6.26
Belarus,1995,Wheat,24791.002,618.0,8306.31,6.68
Belarus,1996,Wheat,21989.0,618.0,8306.31,5.32
Belarus,1997,Wheat,25132.0,618.0,8306.31,5.98
Belarus,1998,Wheat,21347.0,618.0,8306.31,6.11
Belarus,1999,Wheat,17322.0,618.0,8306.31,7.38
Belarus,2000,Wheat,21367.002,618.0,8306.31,7.52
Belarus,2001,Wheat,21255.001999999997,618.0,8306.31,6.71
Belarus,2002,Wheat,26919.0,618.0,8306.31,7.34
Belarus,2004,Wheat,33040.001000000004,618.0,8306.31,6.49
Belarus,2005,Wheat,32812.002,618.0,8306.31,6.53
Belarus,2006,Wheat,28191.001,618.0,8306.31,6.6
Belarus,2007,Wheat,32771.003,618.0,8306.31,7.51
Belarus,2008,Wheat,39752.002,618.0,8306.31,7.75
Belarus,2009,Wheat,35428.002,618.0,8306.31,6.75
Belarus,2010,Wheat,28851.000999999997,618.0,8306.31,6.71
Belarus,2011,Wheat,33088.002,618.0,8306.31,7.29
Belarus,2012,Wheat,35822.0,618.0,9578.67,6.33
Belarus,2013,Wheat,30610.0,618.0,9163.51,7.83
Belgium,2000,Wheat,79198.003,847.0,9560.49,11.37
Belgium,2001,Wheat,80475.01000000001,847.0,8529.07,10.94
Belgium,2002,Wheat,82757.01,847.0,9204.0,11.44
Belgium,2004,Wheat,89806.00000000001,847.0,9186.0,10.94
Belgium,2005,Wheat,82733.00000000001,847.0,9776.0,11.16
Belgium,2006,Wheat,82549.01000000001,847.0,8244.02,11.48
Belgium,2007,Wheat,78908.0,847.0,6712.05,11.52
Belgium,2008,Wheat,87585.0,847.0,6516.47,10.9
Belgium,2009,Wheat,94652.0,847.0,5496.04,11.0
Belgium,2010,Wheat,88272.01000000001,847.0,4644.53,9.74
Belgium,2011,Wheat,84046.0,847.0,5740.44,11.69
Belgium,2012,Wheat,84522.01000000001,847.0,6139.3,10.68
Belgium,2013,Wheat,89349.01,847.0,5905.6,10.36
Botswana,1990,Wheat,26178.002,416.0,17.0,19.54
Botswana,1991,Wheat,22268.002,416.0,19.0,19.29
Botswana,1992,Wheat,21474.000000000004,416.0,17.0,20.59
Botswana,1993,Wheat,20681.002,416.0,17.0,19.97
Botswana,1994,Wheat,19887.0,416.0,17.0,19.26
Botswana,1995,Wheat,19093.001,416.0,17.0,19.96
Botswana,1996,Wheat,18929.001,416.0,17.0,19.1
Botswana,1997,Wheat,17218.001,416.0,17.0,19.26
Botswana,1998,Wheat,16667.0,416.0,17.0,20.05
Botswana,1999,Wheat,16323.000999999998,416.0,17.0,20.24
Botswana,2000,Wheat,15862.0,416.0,17.0,18.97
Botswana,2001,Wheat,15713.999999999998,416.0,17.0,19.36
Botswana,2002,Wheat,14549.000999999998,416.0,17.0,19.89
Botswana,2004,Wheat,12686.0,416.0,17.0,19.41
Botswana,2005,Wheat,11612.0,416.0,17.0,20.42
Botswana,2006,Wheat,10456.0,416.0,17.0,18.97
Botswana,2007,Wheat,9000.0004,416.0,17.0,19.71
Botswana,2008,Wheat,8000.0,416.0,17.0,19.63
Brazil,1990,Wheat,11540.0,1761.0,49695.0,21.88
Brazil,1991,Wheat,14232.0,1761.0,58349.44,21.43
Brazil,1992,Wheat,14295.001,1761.0,67003.89,21.35
Brazil,1993,Wheat,14825.001,1761.0,75658.33,21.94
Brazil,1994,Wheat,15541.0,1761.0,84312.78,21.91
Brazil,1995,Wheat,15420.0,1761.0,92967.22,22.07
Brazil,1996,Wheat,18334.001,1761.0,101621.67,21.56
Brazil,1997,Wheat,16359.001,1761.0,110276.11,21.91
Brazil,1998,Wheat,16111.001,1761.0,118930.56,22.35
Brazil,1999,Wheat,19699.001,1761.0,127585.0,21.59
Brazil,2000,Wheat,15156.000999999998,1761.0,140423.0,21.69
Brazil,2002,Wheat,14754.001,1761.0,145552.0,22.5
Bulgaria,1990,Wheat,45514.0,608.0,3906.0,9.51
Bulgaria,1991,Wheat,37480.001000000004,608.0,3906.0,8.14
Bulgaria,1992,Wheat,31071.002,608.0,3906.0,9.07
Bulgaria,1993,Wheat,28580.0,608.0,3777.25,9.0
Bulgaria,1994,Wheat,28447.0,608.0,3648.5,10.23
Bulgaria,1995,Wheat,29085.002,608.0,3519.75,8.69
Bulgaria,1996,Wheat,18818.002,608.0,3391.0,8.44
Bulgaria,1997,Wheat,29502.0,608.0,3262.25,8.26
Bulgaria,1998,Wheat,28058.002,608.0,3133.5,9.16
Bulgaria,1999,Wheat,27352.002,608.0,3004.75,9.67
Bulgaria,2000,Wheat,28421.001,608.0,2876.0,9.9
Bulgaria,2001,Wheat,30081.003,608.0,2747.25,9.55
Bulgaria,2002,Wheat,30123.003,608.0,2618.5,9.6
Bulgaria,2004,Wheat,38100.002,608.0,2361.0,9.18
Bulgaria,2005,Wheat,31567.001,608.0,2232.25,8.58
Bulgaria,2006,Wheat,34026.003,608.0,2103.5,9.08
Bulgaria,2007,Wheat,21973.002,608.0,1974.75,10.23
Bulgaria,2008,Wheat,41674.0,608.0,1846.0,9.9
Bulgaria,2009,Wheat,31873.002,608.0,1717.25,9.74
Bulgaria,2010,Wheat,36185.002,608.0,1588.5,9.65
Bulgaria,2011,Wheat,39197.001000000004,608.0,1459.75,9.17
Bulgaria,2012,Wheat,37596.002,608.0,1331.0,9.99
Bulgaria,2013,Wheat,41885.00399999999,608.0,1197.0,11.26
Burundi,1990,Wheat,7478.0005,1274.0,92.08,21.15
Burundi,1991,Wheat,7333.0003,1274.0,92.08,20.97
Burundi,1992,Wheat,7120.0,1274.0,92.08,21.31
Burundi,1993,Wheat,7787.0005,1274.0,96.99,21.17
Burundi,1994,Wheat,8824.001,1274.0,84.45,21.25
Burundi,1995,Wheat,7440.0,1274.0,144.2,21.55
Burundi,1996,Wheat,7755.0006,1274.0,207.1,21.18
Burundi,1997,Wheat,7774.001,1274.0,117.56,21.51
Burundi,1998,Wheat,8148.0,1274.0,107.29,21.56
Burundi,1999,Wheat,7085.0,1274.0,150.24,21.01
Burundi,2000,Wheat,6774.0005,1274.0,109.87,21.32
Burundi,2001,Wheat,8667.0005,1274.0,72.56,21.24
Burundi,2002,Wheat,8290.000600000001,1274.0,98.1,21.45
Burundi,2004,Wheat,8326.0,1274.0,508.26,21.71
Burundi,2005,Wheat,7387.0003,1274.0,304.83,22.29
Burundi,2006,Wheat,8007.0007,1274.0,190.51,21.83
Burundi,2007,Wheat,8407.0003,1274.0,412.66,21.28
Burundi,2008,Wheat,8431.0,1274.0,456.44,21.29
Burundi,2009,Wheat,8583.0003,1274.0,177.75,21.42
